timestamp,dc_id,sku_id,predicted_demand,opening_stock_units,expiring_within_24h_units,service_level_pct,forecast_hour_offset
2025-12-12 23:00:00,DC_RIYADH,SKU_102,13.0,24,5,100.0,120
2025-12-12 23:00:00,DC_RIYADH,SKU_103,14.0,0,2,100.0,120
2025-12-12 23:00:00,DC_RIYADH,SKU_201,14.0,27,4,100.0,120
2025-12-12 23:00:00,DC_RIYADH,SKU_202,15.0,0,0,100.0,120
2025-12-12 23:00:00,DC_RIYADH,SKU_301,13.0,142,0,100.0,120
2025-12-12 23:00:00,DC_RIYADH,SKU_302,10.0,1,1,80.0,120
2025-12-12 23:00:00,DC_RIYADH,SKU_303,13.0,442,3,100.0,120
2025-12-12 23:00:00,DC_RIYADH,SKU_304,12.0,450,2,100.0,120
2025-12-12 23:00:00,DC_RIYADH,SKU_305,13.0,376,0,100.0,120
2025-12-12 23:00:00,DC_RIYADH,SKU_306,13.0,2,6,100.0,120
2025-12-12 23:00:00,DC_RIYADH,SKU_401,13.0,0,3,54.55,120
2025-12-12 23:00:00,DC_RIYADH,SKU_402,13.0,632,0,100.0,120
2025-12-12 23:00:00,DC_RIYADH,SKU_501,14.0,297,5,100.0,120
2025-12-12 23:00:00,DC_RIYADH,SKU_502,14.0,473,0,100.0,120
2025-12-12 23:00:00,DC_RIYADH,SKU_503,13.0,7,1,100.0,120
2025-12-13 00:00:00,DC_DAMMAM,SKU_101,11.0,0,2,53.85,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_102,10.0,6,0,91.67,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_103,12.0,601,9,100.0,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_201,12.0,116,4,100.0,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_202,14.0,248,0,100.0,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_301,11.0,722,0,100.0,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_302,10.0,1,0,60.0,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_303,10.0,465,2,100.0,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_304,10.0,0,0,66.67,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_305,11.0,440,3,100.0,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_306,10.0,8,1,100.0,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_401,14.0,0,0,60.0,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_402,12.0,2,4,100.0,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_501,12.0,5,0,78.57,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_502,12.0,121,0,100.0,121
2025-12-13 00:00:00,DC_DAMMAM,SKU_503,10.0,402,1,100.0,121
2025-12-13 00:00:00,DC_DUBAI,SKU_101,10.0,496,0,92.86,121
2025-12-13 00:00:00,DC_DUBAI,SKU_102,11.0,0,4,43.75,121
2025-12-13 00:00:00,DC_DUBAI,SKU_103,12.0,198,0,100.0,121
2025-12-13 00:00:00,DC_DUBAI,SKU_201,10.0,0,2,60.0,121
2025-12-13 00:00:00,DC_DUBAI,SKU_202,12.0,0,7,81.82,121
2025-12-13 00:00:00,DC_DUBAI,SKU_301,12.0,585,3,100.0,121
2025-12-13 00:00:00,DC_DUBAI,SKU_302,11.0,1,1,100.0,121
2025-12-13 00:00:00,DC_DUBAI,SKU_303,9.0,3,2,100.0,121
2025-12-13 00:00:00,DC_DUBAI,SKU_304,11.0,472,2,100.0,121
2025-12-13 00:00:00,DC_DUBAI,SKU_305,10.0,0,0,80.0,121
2025-12-13 00:00:00,DC_DUBAI,SKU_306,10.0,183,0,100.0,121
2025-12-13 00:00:00,DC_DUBAI,SKU_401,10.0,117,2,100.0,121
2025-12-13 00:00:00,DC_DUBAI,SKU_402,12.0,519,4,100.0,121
2025-12-13 00:00:00,DC_DUBAI,SKU_501,12.0,98,1,100.0,121
2025-12-13 00:00:00,DC_DUBAI,SKU_502,12.0,617,4,100.0,121
2025-12-13 00:00:00,DC_DUBAI,SKU_503,11.0,550,1,100.0,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_101,12.0,213,1,100.0,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_102,14.0,704,0,100.0,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_103,12.0,0,0,100.0,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_201,9.0,3,2,87.5,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_202,15.0,0,1,100.0,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_301,10.0,0,2,100.0,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_302,12.0,501,5,100.0,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_303,9.0,29,4,87.5,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_304,10.0,84,0,100.0,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_305,11.0,455,2,100.0,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_306,11.0,0,0,100.0,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_401,16.0,178,2,100.0,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_402,11.0,470,0,100.0,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_501,12.0,481,0,100.0,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_502,12.0,0,1,75.0,121
2025-12-13 00:00:00,DC_JEDDAH,SKU_503,12.0,529,6,100.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_101,13.0,300,1,100.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_102,12.0,24,5,100.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_103,12.0,0,2,100.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_201,12.0,27,4,100.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_202,15.0,0,0,100.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_301,11.0,142,0,100.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_302,10.0,1,1,80.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_303,11.0,442,3,100.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_304,11.0,450,2,100.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_305,11.0,376,0,100.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_306,11.0,2,6,100.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_401,14.0,0,3,54.55,121
2025-12-13 00:00:00,DC_RIYADH,SKU_402,12.0,632,0,100.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_501,12.0,297,5,100.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_502,12.0,473,0,100.0,121
2025-12-13 00:00:00,DC_RIYADH,SKU_503,12.0,7,1,100.0,121
2025-12-13 01:00:00,DC_DAMMAM,SKU_101,11.0,0,2,53.85,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_102,10.0,6,0,91.67,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_103,11.0,601,9,100.0,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_201,11.0,116,4,100.0,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_202,14.0,248,0,100.0,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_301,10.0,722,0,100.0,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_302,10.0,1,0,60.0,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_303,9.0,465,2,100.0,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_304,10.0,0,0,66.67,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_305,10.0,440,3,100.0,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_306,9.0,8,1,100.0,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_401,14.0,0,0,60.0,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_402,11.0,2,4,100.0,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_501,12.0,5,0,78.57,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_502,12.0,121,0,100.0,122
2025-12-13 01:00:00,DC_DAMMAM,SKU_503,9.0,402,1,100.0,122
2025-12-13 01:00:00,DC_DUBAI,SKU_101,10.0,496,0,92.86,122
2025-12-13 01:00:00,DC_DUBAI,SKU_102,11.0,0,4,43.75,122
2025-12-13 01:00:00,DC_DUBAI,SKU_103,12.0,198,0,100.0,122
2025-12-13 01:00:00,DC_DUBAI,SKU_201,10.0,0,2,60.0,122
2025-12-13 01:00:00,DC_DUBAI,SKU_202,12.0,0,7,81.82,122
2025-12-13 01:00:00,DC_DUBAI,SKU_301,11.0,585,3,100.0,122
2025-12-13 01:00:00,DC_DUBAI,SKU_302,10.0,1,1,100.0,122
2025-12-13 01:00:00,DC_DUBAI,SKU_303,9.0,3,2,100.0,122
2025-12-13 01:00:00,DC_DUBAI,SKU_304,11.0,472,2,100.0,122
2025-12-13 01:00:00,DC_DUBAI,SKU_305,10.0,0,0,80.0,122
2025-12-13 01:00:00,DC_DUBAI,SKU_306,10.0,183,0,100.0,122
2025-12-13 01:00:00,DC_DUBAI,SKU_401,9.0,117,2,100.0,122
2025-12-13 01:00:00,DC_DUBAI,SKU_402,11.0,519,4,100.0,122
2025-12-13 01:00:00,DC_DUBAI,SKU_501,12.0,98,1,100.0,122
2025-12-13 01:00:00,DC_DUBAI,SKU_502,12.0,617,4,100.0,122
2025-12-13 01:00:00,DC_DUBAI,SKU_503,10.0,550,1,100.0,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_101,12.0,213,1,100.0,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_102,13.0,704,0,100.0,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_103,11.0,0,0,100.0,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_201,9.0,3,2,87.5,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_202,15.0,0,1,100.0,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_301,10.0,0,2,100.0,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_302,10.0,501,5,100.0,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_303,9.0,29,4,87.5,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_304,9.0,84,0,100.0,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_305,10.0,455,2,100.0,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_306,10.0,0,0,100.0,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_401,17.0,178,2,100.0,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_402,10.0,470,0,100.0,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_501,12.0,481,0,100.0,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_502,12.0,0,1,75.0,122
2025-12-13 01:00:00,DC_JEDDAH,SKU_503,11.0,529,6,100.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_101,13.0,300,1,100.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_102,11.0,24,5,100.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_103,11.0,0,2,100.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_201,11.0,27,4,100.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_202,15.0,0,0,100.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_301,10.0,142,0,100.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_302,10.0,1,1,80.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_303,10.0,442,3,100.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_304,10.0,450,2,100.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_305,10.0,376,0,100.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_306,10.0,2,6,100.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_401,14.0,0,3,54.55,122
2025-12-13 01:00:00,DC_RIYADH,SKU_402,11.0,632,0,100.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_501,12.0,297,5,100.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_502,12.0,473,0,100.0,122
2025-12-13 01:00:00,DC_RIYADH,SKU_503,11.0,7,1,100.0,122
2025-12-13 02:00:00,DC_DAMMAM,SKU_101,11.0,0,2,53.85,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_102,10.0,6,0,91.67,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_103,11.0,601,9,100.0,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_201,11.0,116,4,100.0,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_202,14.0,248,0,100.0,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_301,10.0,722,0,100.0,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_302,10.0,1,0,60.0,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_303,9.0,465,2,100.0,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_304,10.0,0,0,66.67,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_305,10.0,440,3,100.0,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_306,9.0,8,1,100.0,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_401,14.0,0,0,60.0,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_402,11.0,2,4,100.0,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_501,12.0,5,0,78.57,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_502,12.0,121,0,100.0,123
2025-12-13 02:00:00,DC_DAMMAM,SKU_503,9.0,402,1,100.0,123
2025-12-13 02:00:00,DC_DUBAI,SKU_101,10.0,496,0,92.86,123
2025-12-13 02:00:00,DC_DUBAI,SKU_102,11.0,0,4,43.75,123
2025-12-13 02:00:00,DC_DUBAI,SKU_103,12.0,198,0,100.0,123
2025-12-13 02:00:00,DC_DUBAI,SKU_201,10.0,0,2,60.0,123
2025-12-13 02:00:00,DC_DUBAI,SKU_202,12.0,0,7,81.82,123
2025-12-13 02:00:00,DC_DUBAI,SKU_301,11.0,585,3,100.0,123
2025-12-13 02:00:00,DC_DUBAI,SKU_302,10.0,1,1,100.0,123
2025-12-13 02:00:00,DC_DUBAI,SKU_303,9.0,3,2,100.0,123
2025-12-13 02:00:00,DC_DUBAI,SKU_304,11.0,472,2,100.0,123
2025-12-13 02:00:00,DC_DUBAI,SKU_305,10.0,0,0,80.0,123
2025-12-13 02:00:00,DC_DUBAI,SKU_306,10.0,183,0,100.0,123
2025-12-13 02:00:00,DC_DUBAI,SKU_401,9.0,117,2,100.0,123
2025-12-13 02:00:00,DC_DUBAI,SKU_402,11.0,519,4,100.0,123
2025-12-13 02:00:00,DC_DUBAI,SKU_501,12.0,98,1,100.0,123
2025-12-13 02:00:00,DC_DUBAI,SKU_502,12.0,617,4,100.0,123
2025-12-13 02:00:00,DC_DUBAI,SKU_503,10.0,550,1,100.0,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_101,12.0,213,1,100.0,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_102,13.0,704,0,100.0,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_103,11.0,0,0,100.0,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_201,9.0,3,2,87.5,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_202,15.0,0,1,100.0,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_301,10.0,0,2,100.0,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_302,9.0,501,5,100.0,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_303,9.0,29,4,87.5,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_304,9.0,84,0,100.0,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_305,10.0,455,2,100.0,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_306,10.0,0,0,100.0,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_401,17.0,178,2,100.0,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_402,10.0,470,0,100.0,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_501,12.0,481,0,100.0,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_502,12.0,0,1,75.0,123
2025-12-13 02:00:00,DC_JEDDAH,SKU_503,11.0,529,6,100.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_101,13.0,300,1,100.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_102,11.0,24,5,100.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_103,11.0,0,2,100.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_201,11.0,27,4,100.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_202,15.0,0,0,100.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_301,10.0,142,0,100.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_302,10.0,1,1,80.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_303,10.0,442,3,100.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_304,10.0,450,2,100.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_305,10.0,376,0,100.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_306,10.0,2,6,100.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_401,14.0,0,3,54.55,123
2025-12-13 02:00:00,DC_RIYADH,SKU_402,11.0,632,0,100.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_501,12.0,297,5,100.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_502,12.0,473,0,100.0,123
2025-12-13 02:00:00,DC_RIYADH,SKU_503,11.0,7,1,100.0,123
2025-12-13 03:00:00,DC_DAMMAM,SKU_101,11.0,0,2,53.85,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_102,10.0,6,0,91.67,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_103,11.0,601,9,100.0,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_201,11.0,116,4,100.0,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_202,14.0,248,0,100.0,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_301,10.0,722,0,100.0,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_302,10.0,1,0,60.0,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_303,9.0,465,2,100.0,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_304,10.0,0,0,66.67,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_305,10.0,440,3,100.0,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_306,9.0,8,1,100.0,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_401,14.0,0,0,60.0,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_402,11.0,2,4,100.0,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_501,12.0,5,0,78.57,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_502,12.0,121,0,100.0,124
2025-12-13 03:00:00,DC_DAMMAM,SKU_503,9.0,402,1,100.0,124
2025-12-13 03:00:00,DC_DUBAI,SKU_101,10.0,496,0,92.86,124
2025-12-13 03:00:00,DC_DUBAI,SKU_102,11.0,0,4,43.75,124
2025-12-13 03:00:00,DC_DUBAI,SKU_103,12.0,198,0,100.0,124
2025-12-13 03:00:00,DC_DUBAI,SKU_201,10.0,0,2,60.0,124
2025-12-13 03:00:00,DC_DUBAI,SKU_202,12.0,0,7,81.82,124
2025-12-13 03:00:00,DC_DUBAI,SKU_301,11.0,585,3,100.0,124
2025-12-13 03:00:00,DC_DUBAI,SKU_302,10.0,1,1,100.0,124
2025-12-13 03:00:00,DC_DUBAI,SKU_303,9.0,3,2,100.0,124
2025-12-13 03:00:00,DC_DUBAI,SKU_304,11.0,472,2,100.0,124
2025-12-13 03:00:00,DC_DUBAI,SKU_305,10.0,0,0,80.0,124
2025-12-13 03:00:00,DC_DUBAI,SKU_306,10.0,183,0,100.0,124
2025-12-13 03:00:00,DC_DUBAI,SKU_401,9.0,117,2,100.0,124
2025-12-13 03:00:00,DC_DUBAI,SKU_402,11.0,519,4,100.0,124
2025-12-13 03:00:00,DC_DUBAI,SKU_501,12.0,98,1,100.0,124
2025-12-13 03:00:00,DC_DUBAI,SKU_502,12.0,617,4,100.0,124
2025-12-13 03:00:00,DC_DUBAI,SKU_503,10.0,550,1,100.0,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_101,12.0,213,1,100.0,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_102,13.0,704,0,100.0,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_103,11.0,0,0,100.0,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_201,9.0,3,2,87.5,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_202,15.0,0,1,100.0,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_301,10.0,0,2,100.0,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_302,9.0,501,5,100.0,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_303,9.0,29,4,87.5,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_304,9.0,84,0,100.0,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_305,10.0,455,2,100.0,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_306,10.0,0,0,100.0,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_401,17.0,178,2,100.0,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_402,10.0,470,0,100.0,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_501,12.0,481,0,100.0,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_502,12.0,0,1,75.0,124
2025-12-13 03:00:00,DC_JEDDAH,SKU_503,11.0,529,6,100.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_101,13.0,300,1,100.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_102,11.0,24,5,100.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_103,11.0,0,2,100.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_201,11.0,27,4,100.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_202,15.0,0,0,100.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_301,10.0,142,0,100.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_302,10.0,1,1,80.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_303,10.0,442,3,100.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_304,10.0,450,2,100.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_305,10.0,376,0,100.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_306,10.0,2,6,100.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_401,14.0,0,3,54.55,124
2025-12-13 03:00:00,DC_RIYADH,SKU_402,11.0,632,0,100.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_501,12.0,297,5,100.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_502,12.0,473,0,100.0,124
2025-12-13 03:00:00,DC_RIYADH,SKU_503,11.0,7,1,100.0,124
2025-12-13 04:00:00,DC_DAMMAM,SKU_101,11.0,0,2,53.85,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_102,10.0,6,0,91.67,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_103,11.0,601,9,100.0,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_201,11.0,116,4,100.0,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_202,14.0,248,0,100.0,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_301,10.0,722,0,100.0,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_302,10.0,1,0,60.0,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_303,9.0,465,2,100.0,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_304,10.0,0,0,66.67,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_305,10.0,440,3,100.0,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_306,9.0,8,1,100.0,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_401,14.0,0,0,60.0,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_402,11.0,2,4,100.0,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_501,12.0,5,0,78.57,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_502,12.0,121,0,100.0,125
2025-12-13 04:00:00,DC_DAMMAM,SKU_503,9.0,402,1,100.0,125
2025-12-13 04:00:00,DC_DUBAI,SKU_101,10.0,496,0,92.86,125
2025-12-13 04:00:00,DC_DUBAI,SKU_102,11.0,0,4,43.75,125
2025-12-13 04:00:00,DC_DUBAI,SKU_103,12.0,198,0,100.0,125
2025-12-13 04:00:00,DC_DUBAI,SKU_201,10.0,0,2,60.0,125
2025-12-13 04:00:00,DC_DUBAI,SKU_202,12.0,0,7,81.82,125
2025-12-13 04:00:00,DC_DUBAI,SKU_301,11.0,585,3,100.0,125
2025-12-13 04:00:00,DC_DUBAI,SKU_302,10.0,1,1,100.0,125
2025-12-13 04:00:00,DC_DUBAI,SKU_303,8.0,3,2,100.0,125
2025-12-13 04:00:00,DC_DUBAI,SKU_304,11.0,472,2,100.0,125
2025-12-13 04:00:00,DC_DUBAI,SKU_305,10.0,0,0,80.0,125
2025-12-13 04:00:00,DC_DUBAI,SKU_306,9.0,183,0,100.0,125
2025-12-13 04:00:00,DC_DUBAI,SKU_401,8.0,117,2,100.0,125
2025-12-13 04:00:00,DC_DUBAI,SKU_402,11.0,519,4,100.0,125
2025-12-13 04:00:00,DC_DUBAI,SKU_501,12.0,98,1,100.0,125
2025-12-13 04:00:00,DC_DUBAI,SKU_502,12.0,617,4,100.0,125
2025-12-13 04:00:00,DC_DUBAI,SKU_503,10.0,550,1,100.0,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_101,12.0,213,1,100.0,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_102,12.0,704,0,100.0,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_103,11.0,0,0,100.0,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_201,9.0,3,2,87.5,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_202,15.0,0,1,100.0,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_301,9.0,0,2,100.0,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_302,9.0,501,5,100.0,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_303,9.0,29,4,87.5,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_304,9.0,84,0,100.0,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_305,10.0,455,2,100.0,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_306,10.0,0,0,100.0,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_401,17.0,178,2,100.0,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_402,9.0,470,0,100.0,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_501,12.0,481,0,100.0,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_502,12.0,0,1,75.0,125
2025-12-13 04:00:00,DC_JEDDAH,SKU_503,11.0,529,6,100.0,125
2025-12-13 04:00:00,DC_RIYADH,SKU_101,13.0,300,1,100.0,125
2025-12-13 04:00:00,DC_RIYADH,SKU_102,11.0,24,5,100.0,125
2025-12-13 04:00:00,DC_RIYADH,SKU_103,11.0,0,2,100.0,125
2025-12-13 04:00:00,DC_RIYADH,SKU_201,11.0,27,4,100.0,125
2025-12-13 04:00:00,DC_RIYADH,SKU_202,15.0,0,0,100.0,125
2025-12-13 04:00:00,DC_RIYADH,SKU_301,10.0,142,0,100.0,125
2025-12-13 04:00:00,DC_RIYADH,SKU_302,9.0,1,1,80.0,125
2025-12-13 04:00:00,DC_RIYADH,SKU_303,10.0,442,3,100.0,125
2025-12-13 04:00:00,DC_RIYADH,SKU_304,10.0,450,2,100.0,125
